update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,1800,499.1987558624757,4,0.5808399975299835,0.4167756365287252,0.0,0.9747999906539917,59.4,59.52512074746257,7.0,174.0,1.0986122488975525,1.6607407360424986e-07,-0.018754100271811087,0.010257096961140633,0.0010489001420918125,0.5808399975299835,0.4167756365287252,0.0,0.9747999906539917
10,3600,498.5488572778519,7,0.2863200008869171,0.4377677860200505,0.0,0.9855999946594238,118.1,111.85030174299933,4.0,250.0,1.0986123383045197,0.04302246061464151,0.002892791477885718,0.0001974581573449541,0.04055776538529231,0.2863200008869171,0.4377677860200505,0.0,0.9855999946594238
15,5400,531.4524589298442,11,0.30847999900579454,0.390209204267332,0.0,0.9783999919891357,91.1,92.3303308777782,6.0,250.0,1.098608990510305,0.10112062034507593,0.010154799674637616,0.0005868237082419607,0.05669979278285697,0.30847999900579454,0.390209204267332,0.0,0.9783999919891357
20,7200,497.44120196360785,14,0.40480000227689744,0.3472169120634407,0.0,0.9819999933242798,132.3,92.1249694708226,3.0,250.0,1.098610093196233,0.11541560788949332,-0.005606933923748632,0.007502574571210137,0.026386182566324416,0.40480000227689744,0.3472169120634407,0.0,0.9819999933242798
25,9000,542.3193656877773,18,0.17255999743938447,0.3271937949545295,0.0,0.9747999906539917,124.2,108.99064180011054,3.0,250.0,1.0986122687657676,0.09897832448283832,0.007751110320289929,0.00808730245019736,0.02757093763165798,0.17255999743938447,0.3271937949545295,0.0,0.9747999906539917
30,10800,480.8822031639287,21,0.42143999934196474,0.3725771512080679,0.0,0.9783999919891357,113.3,82.13896760977703,6.0,250.0,1.0986123581727347,0.1458296726147334,-0.0010786471539177005,0.005271617551140177,0.028384775583755736,0.42143999934196474,0.3725771512080679,0.0,0.9783999919891357
35,12600,501.3014154105215,25,0.27319999784231186,0.3797398226336212,0.0,0.9747999906539917,168.4,98.4664409837179,7.0,250.0,1.0986123283704123,0.08388634336491427,0.009600356919690967,0.0003736994221981149,0.012756394728462048,0.27319999784231186,0.3797398226336212,0.0,0.9747999906539917
40,14400,539.1933254915573,29,0.29343999475240706,0.407266321777307,0.0,0.9891999959945679,161.8,103.01339718696786,3.0,250.0,1.0986123283704123,0.06978215028842291,-0.012364288239041343,0.013712557087274035,0.04440135085070268,0.29343999475240706,0.407266321777307,0.0,0.9891999959945679
45,16200,483.2858907801328,32,0.22619999945163727,0.37158786899968604,0.0,0.9567999839782715,132.9,104.37379939429245,10.0,250.0,1.098612368106842,0.06137287399421136,0.00020059028368753684,0.0016560724228232477,0.0210481922326079,0.22619999945163727,0.37158786899968604,0.0,0.9567999839782715
50,18000,504.4803160892178,36,0.31899999380111693,0.4243660693770641,0.0,0.9675999879837036,101.2,95.74633152241395,3.0,250.0,1.098612368106842,0.07129441077510515,0.008309488320567956,0.0002401039528194815,0.041967913977523225,0.31899999380111693,0.4243660693770641,0.0,0.9675999879837036
55,19800,503.40726110942006,39,0.28919999599456786,0.44186882517937975,0.0,0.9783999919891357,172.6,107.64868786938372,6.0,250.0,1.098612368106842,0.0671735896418492,0.00541532140535613,0.00038850029037954903,0.05069349707126983,0.28919999599456786,0.44186882517937975,0.0,0.9783999919891357
